room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
20070821,1556,139687073,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,3,1.0,,37.0,,2017-08-10 04:13:33.737277,45.530074,-73.58082,0101000020E61000003737A6272C6552C0DE3AFF76D9C34640
18239972,1556,123967522,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,3,5.0,1,0.0,,34.0,,2017-08-10 04:13:33.733184,45.507233,-73.574637,0101000020E6100000948444DAC66452C0DA39CD02EDC04640
6784233,1556,34178793,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,4,4.5,2,1.0,,29.0,,2017-08-10 04:13:32.845240,45.467767,-73.643536,0101000020E61000001D739EB12F6952C0F392FFC9DFBB4640
20133750,1556,12741345,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,1.0,,40.0,,2017-08-10 04:13:32.839953,45.507984,-73.576186,0101000020E6100000709A3E3BE06452C01572A59E05C14640
4471310,1556,21967598,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,77,5.0,4,0.0,,40.0,,2017-08-10 04:13:31.512547,45.515392,-73.571038,0101000020E61000007DB1F7E28B6452C05D4F745DF8C14640
15453407,1556,84436872,Entire home/apt,,Montreal,,Le Sud-Ouest,5,4.0,4,1.0,,40.0,,2017-08-10 04:13:31.509993,45.481372,-73.558934,0101000020E6100000D6A71C93C56352C0E59A02999DBD4640
15532257,1556,99899617,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,31,5.0,2,1.0,,37.0,,2017-08-10 04:13:31.506855,45.50839,-73.639599,0101000020E61000007AE3A430EF6852C085CE6BEC12C14640
19942797,1556,64598664,Entire home/apt,,Montreal,,Ville-Marie,0,0.0,2,0.0,,33.0,,2017-08-10 04:13:31.504549,45.526529,-73.563509,0101000020E61000001B800D88106452C0A2B2614D65C34640
18756479,1556,105872185,Entire home/apt,,Montreal,,Ahuntsic-Cartierville,0,0.0,4,1.0,,37.0,,2017-08-10 04:13:31.500559,45.570701,-73.658277,0101000020E610000060ADDA35216A52C0B265F9BA0CC94640
11678971,1556,62031280,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,115,4.5,3,1.0,,36.0,,2017-08-10 04:13:31.477122,45.507472,-73.576072,0101000020E61000000B09185DDE6452C05FD1ADD7F4C04640
15973244,1556,102429837,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,0.0,,30.0,,2017-08-10 04:13:30.318395,45.52859,-73.569586,0101000020E61000009B90D618746452C00F7F4DD6A8C34640
19950546,1556,11402936,Entire home/apt,,Montreal,,Ville-Marie,3,2.5,4,0.0,,40.0,,2017-08-10 04:13:30.316100,45.515123,-73.56507,0101000020E6100000D97C5C1B2A6452C06E35EB8CEFC14640
2546222,1556,12858048,Entire home/apt,,Montreal,,Ahuntsic-Cartierville,91,5.0,2,0.0,,40.0,,2017-08-10 04:13:30.311706,45.560778,-73.662873,0101000020E6100000B119E0826C6A52C07C28D192C7C74640
17027462,1556,19230169,Entire home/apt,,Montreal,,Côte-Saint-Luc,3,5.0,3,1.0,,36.0,,2017-08-10 04:13:30.308842,45.480165,-73.669584,0101000020E6100000317BD976DA6A52C088D7F50B76BD4640
18009730,1556,119707614,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,8,4.5,1,0.0,,33.0,,2017-08-10 04:13:30.301464,45.506463,-73.573056,0101000020E6100000B3B112F3AC6452C028D192C7D3C04640
19178802,1556,122449235,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0.0,2,1.0,,40.0,,2017-08-10 04:13:30.299070,45.47476,-73.612993,0101000020E610000053EBFD463B6752C078B988EFC4BC4640
19914273,1556,17617616,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,0.0,,40.0,,2017-08-10 04:13:30.292060,45.53531,-73.604768,0101000020E6100000B66AD784B46652C0639CBF0985C44640
17805985,1556,30849349,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,6,5.0,2,0.0,,33.0,,2017-08-10 04:13:30.288936,45.552816,-73.538043,0101000020E6100000DF35E84B6F6252C04F5AB8ACC2C64640
19894243,1556,140853157,Entire home/apt,,Montreal,,Saint-Laurent,1,0.0,3,1.0,,37.0,,2017-08-10 04:13:30.286696,45.529656,-73.667982,0101000020E610000044149337C06A52C0AA108FC4CBC34640
20282867,1556,19666812,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,0.0,,21.0,,2017-08-10 04:13:30.282423,45.541272,-73.589798,0101000020E6100000C24F1C40BF6552C0C91EA16648C54640
18912594,1556,87814946,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,2,0.0,2,1.0,,41.0,,2017-08-10 04:13:30.273316,45.540672,-73.631871,0101000020E61000009D121093706852C074EE76BD34C54640
12488844,1556,45987810,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,2,0.0,2,2.0,,34.0,,2017-08-10 04:13:30.270907,45.505531,-73.623776,0101000020E6100000E7012CF2EB6752C09D0E643DB5C04640
15206608,1556,96588498,Entire home/apt,,Montreal,,Verdun,50,5.0,4,2.0,,40.0,,2017-08-10 04:13:30.261117,45.451447,-73.570979,0101000020E6100000FAEC80EB8A6452C04C70EA03C9B94640
18808636,1556,32163996,Entire home/apt,,Montreal,,Verdun,17,5.0,2,0.0,,33.0,,2017-08-10 04:13:28.810557,45.466334,-73.571537,0101000020E61000000EDDEC0F946452C0A6811FD5B0BB4640
17545752,1556,9292828,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,2,0.0,,40.0,,2017-08-10 04:13:28.803979,45.544792,-73.546658,0101000020E61000003106D671FC6252C0AC8F87BEBBC54640
6516054,1556,34072295,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,79,4.5,9,3.0,,37.0,,2017-08-10 04:13:28.800595,45.575255,-73.551737,0101000020E610000090BFB4A84F6352C024EEB1F4A1C94640
10729935,1556,55460077,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,17,5.0,3,1.0,,38.0,,2017-08-10 04:13:28.794468,45.535611,-73.618801,0101000020E6100000DB6E826F9A6752C05E30B8E68EC44640
6714725,1556,35155136,Entire home/apt,,Montreal,,Saint-Laurent,12,5.0,4,1.0,,40.0,,2017-08-10 04:13:28.791196,45.518825,-73.698019,0101000020E6100000253FE257AC6C52C071AC8BDB68C24640
7817610,1556,31404380,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,4,1.0,,41.0,,2017-08-10 04:13:28.788914,45.53228,-73.612779,0101000020E61000003D2B69C5376752C04E2844C021C44640
19551405,1556,48424004,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,14,4.5,2,1.0,,33.0,,2017-08-10 04:13:28.786278,45.54949,-73.546373,0101000020E6100000B79A75C6F76252C051BD35B055C64640
19122468,1556,37383202,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,1,0.0,2,1.0,,40.0,,2017-08-10 04:13:28.783642,45.53618,-73.613453,0101000020E610000085285FD0426752C07862D68BA1C44640
19446064,1556,17784684,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,21.0,,2017-08-10 04:13:28.780106,45.537157,-73.576738,0101000020E610000012178046E96452C0A3E8818FC1C44640
15394889,1556,47586418,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0.0,3,1.0,,19.0,,2017-08-10 04:13:28.777875,45.511156,-73.624579,0101000020E61000002DB1321AF96752C0BC934F8F6DC14640
20216201,1556,4746086,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,0,0.0,2,1.0,,33.0,,2017-08-10 04:13:28.775734,45.543088,-73.615451,0101000020E61000009752978C636752C0CE6C57E883C54640
18024002,1556,123955898,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,3,2.0,,38.0,,2017-08-10 04:13:28.773031,45.516871,-73.577149,0101000020E6100000D3FA5B02F06452C01BA034D428C24640
898629,1556,3818202,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,10,4.5,2,1.0,,25.0,,2017-08-10 04:13:28.770095,45.550447,-73.578764,0101000020E61000008A0629780A6552C035971B0C75C64640
4849733,1556,12830704,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,2,1.0,,34.0,,2017-08-10 04:13:28.767720,45.5483,-73.547307,0101000020E6100000CD77F013076352C0CA32C4B12EC64640
19790246,1556,114336380,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,0.0,,32.0,,2017-08-10 04:13:28.764175,45.525683,-73.584486,0101000020E610000012BEF737686552C016889E9449C34640
18431564,1556,13200556,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,7,4.5,2,0.0,,38.0,,2017-08-10 04:13:28.760528,45.522192,-73.573848,0101000020E61000000038F6ECB96452C0CD1DFD2FD7C24640
20073879,1556,142689393,Entire home/apt,,Montreal,,LaSalle,1,0.0,3,1.0,,40.0,,2017-08-10 04:13:27.392745,45.416471,-73.635208,0101000020E6100000168A743FA76852C0C05DF6EB4EB54640
16804021,1556,73838098,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,2,0.0,2,0.0,,25.0,,2017-08-10 04:13:27.388280,45.535696,-73.578875,0101000020E6100000355EBA490C6552C08C4CC0AF91C44640
13707340,1556,40317355,Entire home/apt,,Montreal,,Ahuntsic-Cartierville,10,4.5,6,1.0,,23.0,,2017-08-10 04:13:27.386005,45.553603,-73.666148,0101000020E6100000EF92382BA26A52C0D7FB8D76DCC64640
7852022,1556,41273043,Entire home/apt,,Montreal,,Anjou,33,4.5,3,1.0,,37.0,,2017-08-10 04:13:27.383388,45.602654,-73.537288,0101000020E6100000212235ED626252C0DC662AC423CD4640
16302971,1556,5479076,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,7,5.0,2,1.0,,23.0,,2017-08-10 04:13:27.378997,45.536059,-73.603671,0101000020E6100000CBA2B08BA26652C0FDDCD0949DC44640
19531493,1556,56248526,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,2,0.0,2,1.0,,40.0,,2017-08-10 04:13:27.374465,45.544672,-73.612662,0101000020E61000002060ADDA356752C00186E5CFB7C54640
19224847,1556,134572299,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,1.0,,40.0,,2017-08-10 04:13:27.372240,45.533563,-73.606979,0101000020E6100000F69672BED86652C086ADD9CA4BC44640
8497610,1556,41058776,Entire home/apt,,Montreal,,Ville-Marie,54,4.5,3,2.0,,40.0,,2017-08-10 04:13:27.365648,45.534563,-73.558135,0101000020E610000030F0DC7BB86352C06953758F6CC44640
17566559,1556,92694241,Entire home/apt,,Montreal,,Ville-Marie,34,5.0,4,1.0,,39.0,,2017-08-10 04:13:27.360485,45.51051,-73.561729,0101000020E6100000BF0D315EF36352C0F623456458C14640
6179731,1556,6605699,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,5,5.0,3,1.0,,33.0,,2017-08-10 04:13:27.357884,45.527158,-73.612942,0101000020E6100000121615713A6752C092E9D0E979C34640
19017588,1556,48642888,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,4,4.5,2,1.0,,33.0,,2017-08-10 04:13:27.354219,45.498342,-73.623881,0101000020E610000021E692AAED6752C0931CB0ABC9BF4640
14120257,1556,85116173,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,2,1.0,,21.0,,2017-08-10 04:13:27.352017,45.554043,-73.546969,0101000020E610000041BB438A016352C0F3C98AE1EAC64640
16529914,1556,106526260,Entire home/apt,,Montreal,,Ahuntsic-Cartierville,12,5.0,5,2.0,,40.0,,2017-08-10 04:13:25.627261,45.553446,-73.659271,0101000020E6100000E10CFE7E316A52C00F0D8B51D7C64640
17684798,1556,119707614,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,10,4.5,1,0.0,,33.0,,2017-08-10 04:13:25.624397,45.50641,-73.574863,0101000020E61000008C2B2E8ECA6452C0062FFA0AD2C04640
11666123,1556,52891607,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,39,4.5,2,1.0,,37.0,,2017-08-10 04:13:25.621275,45.560687,-73.585663,0101000020E61000008BDEA9807B6552C06C257497C4C74640
11530039,1556,60801119,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,28,4.5,1,0.0,,32.0,,2017-08-10 04:13:25.618300,45.505883,-73.57337,0101000020E61000007BA01518B26452C01A4D2EC6C0C04640
19803222,1556,28813963,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,2,1.0,,34.0,,2017-08-10 04:13:25.616155,45.557329,-73.538177,0101000020E6100000679DF17D716252C0630E828E56C74640
19712055,1556,138910696,Entire home/apt,,Montreal,,Ville-Marie,1,0.0,2,1.0,,39.0,,2017-08-10 04:13:25.613943,45.514382,-73.566147,0101000020E6100000A06EA0C03B6452C056D3F544D7C14640
19014873,1556,47267519,Entire home/apt,,Montreal,,Westmount,1,0.0,2,0.0,,40.0,,2017-08-10 04:13:25.606161,45.483024,-73.593011,0101000020E6100000C5CA68E4F36552C07097FDBAD3BD4640
17509760,1556,33398827,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,5,5.0,2,0.0,,41.0,,2017-08-10 04:13:25.603363,45.532767,-73.621504,0101000020E61000005395B6B8C66752C0ABB184B531C44640
19211390,1556,133922204,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,4,0.0,,40.0,,2017-08-10 04:13:25.601114,45.556272,-73.56678,0101000020E6100000B8019F1F466452C01BD7BFEB33C74640
8700844,1556,45677097,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,28,4.0,2,1.0,,40.0,,2017-08-10 04:13:25.598187,45.469483,-73.636955,0101000020E61000008481E7DEC36852C09483D90418BC4640
8371381,1556,12418831,Entire home/apt,,Montreal,,Ville-Marie,40,5.0,2,1.0,,40.0,,2017-08-10 04:13:25.595347,45.526168,-73.550305,0101000020E6100000D1747632386352C0D219187959C34640
16245019,1556,72193223,Entire home/apt,,Montreal,,Ville-Marie,24,4.5,2,0.0,,40.0,,2017-08-10 04:13:24.226782,45.514802,-73.563625,0101000020E6100000508D976E126452C02CF52C08E5C14640
18839053,1556,131206065,Entire home/apt,,Montreal,,Ville-Marie,2,0.0,6,1.0,,37.0,,2017-08-10 04:13:24.222386,45.493799,-73.580089,0101000020E61000003DF19C2D206552C015E63DCE34BF4640
16003599,1556,8902483,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,7,4.5,3,1.0,,40.0,,2017-08-10 04:13:24.211389,45.525637,-73.597681,0101000020E6100000321CCF67406652C0A648BE1248C34640
17312454,1556,116829222,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,1,0.0,2,2.0,,34.0,,2017-08-10 04:13:24.206930,45.486388,-73.626304,0101000020E6100000A8565F5D156852C05B9544F641BE4640
17222724,1556,829749,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,1,0.0,2,1.0,,22.0,,2017-08-10 04:13:24.203266,45.54322,-73.62077,0101000020E6100000A01518B2BA6752C03D44A33B88C54640
20150541,1556,44141682,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,3,1.0,,39.0,,2017-08-10 04:13:24.199197,45.549843,-73.533802,0101000020E61000008522DDCF296252C09F77634161C64640
18024955,1556,123967522,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,1,0.0,,37.0,,2017-08-10 04:13:24.196739,45.506275,-73.573493,0101000020E610000009DFFB1BB46452C026E4839ECDC04640
19631774,1556,138129435,Entire home/apt,,Montreal,,Lachine,3,5.0,4,2.0,,31.0,,2017-08-10 04:13:24.193619,45.438978,-73.680602,0101000020E6100000E6E5B0FB8E6B52C0EDD45C6E30B84640
13484674,1556,56382485,Entire home/apt,,Montreal,,Montréal-Nord,21,5.0,2,1.0,,33.0,,2017-08-10 04:13:24.189426,45.581132,-73.630757,0101000020E610000047AE9B525E6852C05C548B8862CA4640
19727981,1556,10051731,Entire home/apt,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,0,0.0,3,2.0,,36.0,,2017-08-10 04:13:24.186989,45.507823,-73.621418,0101000020E610000054C90050C56752C00C94145800C14640
19143700,1556,15628588,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,4,2.0,,81.0,,2017-08-10 03:47:37.386080,45.520154,-73.592029,0101000020E610000026529ACDE36552C01971016894C24640
19476429,1556,136662936,Private room,,Montreal,,Ville-Marie,0,0.0,2,0.0,,65.0,,2017-08-10 03:47:37.380798,45.516446,-73.559599,0101000020E6100000F5F75278D06352C034130CE71AC24640
16439618,1556,107790603,Private room,,Montreal,,Ville-Marie,6,4.0,3,1.0,,81.0,,2017-08-10 03:47:37.378014,45.507843,-73.564286,0101000020E6100000CDE506431D6452C05340DAFF00C14640
7438327,1556,38264980,Private room,,Montreal,,Ville-Marie,17,5.0,4,1.0,,65.0,,2017-08-10 03:47:37.369696,45.524308,-73.547217,0101000020E61000002DB4739A056352C0FD8348861CC34640
5730443,1556,2402131,Private room,,Montreal,,Le Plateau-Mont-Royal,110,5.0,2,1.0,,71.0,,2017-08-10 03:47:36.169681,45.524122,-73.603243,0101000020E61000009F2287889B6652C09B8E006E16C34640
5730444,1556,2402131,Private room,,Montreal,,Le Plateau-Mont-Royal,46,5.0,2,1.0,,69.0,,2017-08-10 03:47:36.167009,45.525156,-73.603254,0101000020E6100000994BAAB69B6652C02BA6D24F38C34640
12835554,1556,2402131,Private room,,Montreal,,Le Plateau-Mont-Royal,29,5.0,2,1.0,,72.0,,2017-08-10 03:47:36.164683,45.525868,-73.604735,0101000020E6100000C8EF6DFAB36652C0A80183A44FC34640
19488561,1556,81162800,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,73.0,,2017-08-10 03:47:36.157333,45.52359,-73.585743,0101000020E6100000193735D07C6552C09E4143FF04C34640
558092,1556,1799333,Private room,,Montreal,,Le Sud-Ouest,23,4.5,2,1.0,,65.0,,2017-08-10 03:47:36.152883,45.484925,-73.5798,0101000020E6100000228E75711B6552C0A301BC0512BE4640
19677850,1556,14305595,Private room,,Montreal,,Le Plateau-Mont-Royal,5,4.5,3,1.0,,79.0,,2017-08-10 03:47:36.150780,45.508841,-73.571804,0101000020E610000035EECD6F986452C095EEAEB321C14640
20095284,1556,17969085,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,68.0,,2017-08-10 03:47:36.148453,45.514536,-73.579219,0101000020E6100000328E91EC116552C0AD4ECE50DCC14640
19531163,1556,42436968,Private room,,Montreal,,Ville-Marie,11,5.0,5,2.0,,78.0,,2017-08-10 03:47:36.146263,45.49715,-73.575392,0101000020E61000005298F738D36452C06B9A779CA2BF4640
914620,1556,4920869,Private room,,Montreal,,Dorval,15,4.5,2,2.0,,65.0,,2017-08-10 03:47:36.143456,45.451643,-73.772792,0101000020E610000011A7936C757152C0D13B1570CFB94640
19949823,1556,75884412,Private room,,Montreal,,Ville-Marie,0,0.0,1,1.0,,64.0,,2017-08-10 03:47:36.136688,45.515058,-73.5626,0101000020E6100000B22E6EA3016452C087C5A86BEDC14640
19530630,1556,136662936,Private room,,Montreal,,Ville-Marie,2,0.0,2,0.0,,71.0,,2017-08-10 03:47:36.134333,45.517609,-73.558444,0101000020E61000006F29E78BBD6352C0C18EFF0241C24640
53471,1556,248915,Private room,,Montreal,,Rosemont-La Petite-Patrie,33,5.0,2,1.0,,64.0,,2017-08-10 03:47:36.131565,45.557041,-73.572519,0101000020E6100000AC55BB26A46452C0FCC3961E4DC74640
14450839,1556,89003840,Private room,,Montreal,,Le Plateau-Mont-Royal,6,4.5,2,1.0,,63.0,,2017-08-10 03:47:36.127661,45.534133,-73.579441,0101000020E61000008A3DB48F156552C0705B5B785EC44640
19196630,1556,134290798,Private room,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,1,0.0,1,1.0,,69.0,,2017-08-10 03:47:36.124952,45.499398,-73.627848,0101000020E6100000FAB660A92E6852C00AD80E46ECBF4640
19967227,1556,85933301,Private room,,Montreal,,Ville-Marie,0,0.0,3,1.0,,80.0,,2017-08-10 03:47:36.122254,45.504582,-73.579197,0101000020E61000003E3C4B90116552C03C139A2496C04640
2349423,1556,6256399,Private room,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,8,5.0,2,1.0,,69.0,,2017-08-10 03:47:34.771367,45.466806,-73.627799,0101000020E6100000895DDBDB2D6852C0CDC98B4CC0BB4640
19953010,1556,91871651,Private room,,Montreal,,Ville-Marie,3,5.0,2,1.0,,64.0,,2017-08-10 03:47:34.768948,45.52128,-73.553239,0101000020E6100000CBF78C44686352C08907944DB9C24640
11675912,1556,763123,Private room,,Montreal,,Le Plateau-Mont-Royal,38,4.5,4,1.0,,69.0,,2017-08-10 03:47:34.758679,45.521462,-73.591505,0101000020E6100000E99AC937DB6552C0AA0D4E44BFC24640
19913326,1556,42070260,Private room,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,2,1.0,,65.0,,2017-08-10 03:47:34.756242,45.576954,-73.537064,0101000020E6100000F9F6AE415F6252C0F0A5F0A0D9C94640
6694500,1556,34693216,Private room,,Montreal,,Outremont,0,0.0,1,1.0,,61.0,,2017-08-10 03:41:20.108827,45.52287,-73.608473,0101000020E6100000F0DFBC38F16652C09E077767EDC24640
696532,1556,3566953,Private room,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,1.0,,53.0,,2017-08-10 03:41:20.099518,45.537074,-73.613294,0101000020E610000050357A35406752C015C440D7BEC44640
20244939,1556,2115759,Private room,,Montreal,,Villeray-Saint-Michel-Parc-Extension,0,0.0,2,1.0,,48.0,,2017-08-10 03:41:17.602633,45.529191,-73.629429,0101000020E6100000DB899290486852C0342BDB87BCC34640
3858368,1556,2958195,Private room,,Montreal,,Villeray-Saint-Michel-Parc-Extension,4,4.5,4,1.0,,48.0,,2017-08-10 03:41:16.605641,45.534196,-73.619977,0101000020E61000006CD102B4AD6752C0B7D3D68860C44640
19552033,1556,137360652,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,4,2.0,,48.0,,2017-08-10 03:41:12.797479,45.520765,-73.590704,0101000020E610000073672618CE6552C062F3716DA8C24640
1661774,1556,8804361,Private room,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,1.0,,55.0,,2017-08-10 03:41:12.791380,45.526911,-73.604217,0101000020E6100000FCABC77DAB6652C08A73D4D171C34640
14084907,1556,35401957,Private room,,Montreal,,Le Plateau-Mont-Royal,2,0.0,2,1.0,,44.0,,2017-08-10 03:41:12.775100,45.521229,-73.599125,0101000020E6100000D34D6210586652C0075DC2A1B7C24640
7157538,1556,37178789,Private room,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,1.0,,44.0,,2017-08-10 03:41:11.054118,45.541071,-73.586588,0101000020E6100000780E65A88A6552C032E884D041C54640
3968944,1556,2776410,Private room,,Montreal,,Rosemont-La Petite-Patrie,4,4.5,2,1.0,,46.0,,2017-08-10 03:41:11.051056,45.535534,-73.600594,0101000020E6100000200BD121706652C0B2F2CB608CC44640
511798,1556,2519454,Private room,,Montreal,,Ville-Marie,0,0.0,1,1.0,,61.0,,2017-08-10 03:41:11.041224,45.533982,-73.561492,0101000020E6100000CD3D247CEF6352C08B53AD8559C44640
7072198,1556,16404815,Private room,,Montreal,,Le Plateau-Mont-Royal,3,4.5,2,1.0,,44.0,,2017-08-10 03:41:11.036954,45.527425,-73.600573,0101000020E61000001477BCC96F6652C0E10B93A982C34640
6451299,1556,33686092,Private room,,Montreal,,Le Plateau-Mont-Royal,3,5.0,2,1.0,,42.0,,2017-08-10 03:41:11.031198,45.527145,-73.586951,0101000020E6100000B056ED9A906552C0FD9FC37C79C34640
13148974,1556,1803817,Private room,,Montreal,,Le Plateau-Mont-Royal,3,5.0,2,1.0,,48.0,,2017-08-10 03:41:11.023357,45.522111,-73.598668,0101000020E61000005A4A9693506652C0E1F08288D4C24640
4342914,1556,6907229,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,48.0,,2017-08-10 03:41:09.762606,45.521755,-73.600852,0101000020E61000001E6FF25B746652C022C32ADEC8C24640
6259471,1556,32520620,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,57.0,,2017-08-10 03:41:07.423996,45.529584,-73.589611,0101000020E61000002997C62FBC6552C0103E9468C9C34640
9809363,1556,31279022,Private room,,Montreal,,Le Plateau-Mont-Royal,5,5.0,1,1.0,,47.0,,2017-08-10 03:41:06.432118,45.523071,-73.598625,0101000020E61000005A643BDF4F6652C0363E93FDF3C24640
16242417,1556,7015186,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,48.0,,2017-08-10 03:41:04.574746,45.523913,-73.592268,0101000020E6100000E99D0AB8E76552C08179C8940FC34640
20254101,1556,41455621,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,61.0,,2017-08-10 03:41:04.569350,45.527922,-73.591597,0101000020E610000059DAA9B9DC6552C0616BB6F292C34640
13183827,1556,8449060,Private room,,Montreal,,Le Plateau-Mont-Royal,3,4.5,2,1.0,,44.0,,2017-08-10 03:40:54.948213,45.527854,-73.588286,0101000020E610000075AC527AA66552C0098849B890C34640
18123960,1556,46236736,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,44.0,,2017-08-10 03:40:54.945705,45.520094,-73.587267,0101000020E610000048C153C8956552C0446CB07092C24640
2908507,1556,2956254,Private room,,Montreal,,Le Plateau-Mont-Royal,1,0.0,1,1.0,,44.0,,2017-08-10 03:40:54.941332,45.520373,-73.594098,0101000020E61000009E279EB3056652C0575C1C959BC24640
6692110,1556,24996352,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,1.0,,61.0,,2017-08-10 03:40:54.935305,45.520208,-73.591778,0101000020E6100000821FD5B0DF6552C00C8FFD2C96C24640
9882238,1556,32088861,Private room,,Montreal,,Westmount,41,4.5,2,1.0,,53.0,,2017-08-10 03:40:49.872862,45.49281,-73.600337,0101000020E61000000A65E1EB6B6652C02592E86514BF4640
19525010,1556,137119475,Private room,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,1.0,,61.0,,2017-08-10 03:40:49.867328,45.521317,-73.596782,0101000020E6100000DB3521AD316652C0A7ECF483BAC24640
6514549,1556,25589129,Private room,,Montreal,,Le Plateau-Mont-Royal,0,0.0,1,1.0,,61.0,,2017-08-10 03:40:49.858471,45.518318,-73.592713,0101000020E610000080BA8102EF6552C0CD76853E58C24640
2774570,1556,4459773,Private room,,Montreal,,Outremont,6,3.5,4,1.0,,48.0,,2017-08-10 03:40:48.821843,45.517732,-73.594805,0101000020E6100000D39FFD48116652C0DD0BCC0A45C24640
19081852,1556,7015186,Private room,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,1.0,,57.0,,2017-08-10 03:40:47.070238,45.522677,-73.592657,0101000020E6100000B62FA017EE6552C08AAF7614E7C24640
3091027,1556,15721317,Private room,,Montreal,,Côte-des-Neiges-Notre-Dame-de-Grâce,5,5.0,2,1.0,,53.0,,2017-08-10 03:40:45.527826,45.499647,-73.620365,0101000020E610000051A5660FB46752C0B345D26EF4BF4640
